5/20/19 14:08,Looks like Bernie Sanders is history. Sleepy Joe Biden is pulling ahead and think about it I’m only here because of Sleepy Joe and the man who took him off the 1% trash heap President O! China wants Sleepy Joe BADLY!,25412,112933,FALSE,1.13E+18
5/20/19 17:28,On this Cuban Independence Day we stand by the people of Cuba in their quest for freedom democracy and prosperity. The Cuban regime must end its repression of Cubans &amp; Venezuelans. The United States will not stand idly by as Cuba continues to subvert democracy in the Americas!,16262,65758,FALSE,1.13E+18
5/20/19 17:30,The Fake News put out a typically false statement without any knowledge that the United States was trying to set up a negotiation with Iran. This is a false report....,18784,80355,FALSE,1.13E+18
5/20/19 17:30,....Iran will call us if and when they are ever ready. In the meantime their economy continues to collapse - very sad for the Iranian people!,15447,71299,FALSE,1.13E+18
5/20/19 17:40,See you tonight at 7:00 P.M. Eastern Montoursville Pennsylvania! #MAGA https://t.co/Ij2AjXfRZa,10804,42348,FALSE,1.13E+18
5/20/19 18:07,Fred Keller of the Great State of Pennsylvania has been an outstanding State Representative. Now he is running as the Republican Nominee for Congress and has my Complete and Total Endorsement. He will do a fantastic job - I look forward to seeing everyone tonight! #MAGA,15315,60970,FALSE,1.13E+18
5/20/19 22:39,Landing shortly in Montoursville Pennsylvania - see everyone shortly! https://t.co/R67IxP3QPL,12221,55515,FALSE,1.13E+18
5/21/19 0:45,Beautiful evening for a MAKE AMERICA GREAT AGAIN rally tonight in Pennsylvania. Thank you I love you! #MAGA https://t.co/6oqbA5Y5zU,16227,65511,FALSE,1.13E+18
5/21/19 1:04,Massive crowds in Pennsylvania tonight. Thank you for joining me! https://t.co/v1e0d0AHHo,17367,74657,FALSE,1.13E+18
5/21/19 2:02,Megan King who is running for Superior Court Judge in the Pennsylvania election has my Full and Total Endorsement. She is tough on crime and fully understands all aspects of the law. Vote for Megan tomorrow (Tuesday).,18565,73978,FALSE,1.13E+18
5/21/19 2:06,Just returned to the beautiful @WhiteHouse after a great evening in Pennsylvania! https://t.co/wMeh9k9knv,15196,87498,FALSE,1.13E+18
5/21/19 11:34,RT @realDonaldTrump: Fred Keller of the Great State of Pennsylvania has been an outstanding State Representative. Now he is running as the…,15319,0,FALSE,1.13E+18
5/21/19 11:34,RT @realDonaldTrump: Megan King who is running for Superior Court Judge in the Pennsylvania election has my Full and Total Endorsement. S…,18564,0,FALSE,1.13E+18
5/21/19 15:25,To the great people of Kentucky please go out and vote for Matt Bevin today. Very important. He has done a fantastic job for you and America! #MAGA,16250,64873,FALSE,1.13E+18
5/21/19 16:16,...Mexico’s attitude is that people from other countries including Mexico should have the right to flow into the U.S. &amp; that U.S. taxpayers should be responsible for the tremendous costs associated w/this illegal migration. Mexico is wrong and I will soon be giving a response!,22061,98932,FALSE,1.13E+18
5/21/19 16:16,I am very disappointed that Mexico is doing virtually nothing to stop illegal immigrants from coming to our Southern Border where everyone knows that because of the Democrats our Immigration Laws are totally flawed &amp; broken...,24258,109588,FALSE,1.13E+18
5/21/19 16:38,Pennsylvania - Don’t forget to get out and VOTE TODAY for Republican Fred Keller for Congress. Fred is Strong on Crime Second Amendment Military Vets and Healthcare. He has my Complete and Total Endorsement!,14612,55244,FALSE,1.13E+18
5/21/19 20:52,I am pleased to announce my nomination of Barbara Barrett of Arizona and former Chairman of the Aerospace Corporation to be the next Secretary of the Air Force. She will be an outstanding Secretary! #FlyFightWin,13836,62962,FALSE,1.13E+18
5/21/19 21:22,So even though I didn’t have to do it with Presidential Privilege I allowed everyone to testify including White House Counsel Don McGahn (for over 30 hours) to Robert Mueller and the 18 Angry Trump-Hating Democrats and they arrived....,17768,81729,FALSE,1.13E+18
5/21/19 21:22,....at a conclusion of NO COLLUSION and NO OBSTRUCTION! The Dems were unhappy with the outcome of the $40M Mueller Report so now they want a do-over.,15921,74518,FALSE,1.13E+18
5/21/19 21:53,Johnny we will miss you – you did a great job! https://t.co/eXaASLgeSh,8064,39201,FALSE,1.13E+18
5/21/19 22:00,Wow Mark Levin’s new book opened at #1. It is great – keep it there for a long time! https://t.co/3F1xybks0R,13146,50268,FALSE,1.13E+18
5/21/19 22:48,Shahira Knight has done a wonderful job as my Legislative Affairs Director at the White House. She was outstanding for us and for our Country - will be a tremendous success in the private sector!,8971,45423,FALSE,1.13E+18
5/22/19 0:32,After spending 40 Million Dollars reviewing 1.4 million pages of documents &amp; interviewing 500 people with the total support of the White House the Mueller Report was a BIG DISAPPOINTMENT to the Democrats so they want a DO OVER. It doesn’t work that way-so bad for our Country!,17487,68302,FALSE,1.13E+18
5/22/19 0:51,The Democrats are on a fishing expedition wanting to interview the same people and see the same things as we just went through for two years with Robert Mueller and the 18 Angry Dems. Never happened to a president before. Never even happened to President Obama!,19875,81654,FALSE,1.13E+18
